,2-aminoadipate,3-phosphoglycerate,alpha-glycerophosphate,4-pyridoxate,aconitate,adenine,adipate,alpha-ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,DHAP/glyceraldehyde 3P,erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),fumarate/maleate/alpha-ketoisovalerate,glucuronate,glutathione oxidized,glutathione reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose-5-P/ribulose5-P,sorbitol,succinate/methylmalonate,sucrose,thymine,UMP,UDP-galactose/UDP-glucose,uracil,urate,uridine,xanthine,glycodeoxycholate/glycochenodeoxycholate,taurodeoxycholate/taurochenodeoxycholate,phosphocreatine,6-phosphogluconate,2-hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis/trans-hydroxyproline,ornithine,citrulline,taurine,5-HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA/ADMA,NMMA,allantoin,anthranilic acid,kynurenic acid,5-adenosylhomocysteine,carnosine,N-carbamoyl-beta-alanine,thiamine,niacinamide,betaine,choline,alpha-glycerophosphocholine,creatine,creatinine,trimethylamine-N-oxide,adenosine,thymidine,xanthosine,2-deoxyadenosine,2-deoxycytidine,cotinine,pipecolic acid,pyroglutamic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine/isobutyrylcarnitine,valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,beta-alanine
MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8512.0,10286.0,28094.0,23980.0,4345.0,12050.0,38339.0,36708.6,13525.0,218356.0,10389.0,2907.6,15687.4,6682.0,17419.0,5839.0,246402.0,13966960.0,563943.0,11769.0,14778.0,421305.0,1064.0,2662.0,6634.0,184127.0,62137.0,1214.0,4313655.0,6103.0,1787960.0,36811.0,1036.8,66542.0,216423.0,2826.0,30960.0,5838938.0,1045859.0,20392.0,38008.0,1565.0,37777.0,108327.0,94448.0,11944.0,76432.0,2774.0,469029.0,4068.0,10434.2,37390.0,22967.0,5981.8,1070.0,15037.0,48738.0,35485.0,21138.0,109353.0,533808.0,36435.0,957640.0,660663.0,789098.0,146792.0,131697.0,457363.0,468461.0,290907.0,16676.0,41468.0,1118592.0,58739.0,327923.0,9061.0,217806.0,249.0,287.0,5560.0,957.0,16990.0,66.0,30010.0,1384.0,17232.0,732.0,997.0,247.0,9396.0,331.0,173596.0,28436.0,845600.0,2175013.0,245109.0,412751.0,75888.0,5815.0,4988.0,571.0,2565.0,6915.4,1454.0,33807.0,151.0,52688.0,1687.0,73052.0,100918.0,3557.0,166170.0,261959.0,101359.0,1911.0,23081.0,8746.0,1223.0,293.0,1385.8,11329.2,1418.0,538.0,418.0,356.0,4912.0
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,16433.0,36403.4,818562.0,43076.0,1081.0,7377.0,58015.0,5826.0,19900.0,76001.0,4020.0,1949.0,21822.4,3568.0,22594.0,5915.2,104724.0,6065465.0,84445.0,41512.0,3139.0,184029.0,9241.0,1964.4,44825.0,51863.0,5302.0,2263.4,4360581.0,6030.0,372930.0,95715.0,2249.0,76482.0,1321483.0,5853.2,10609.0,8090632.0,985381.0,61088.0,19937.0,17432.0,31598.0,94211.0,61475.0,3044.0,63170.0,2926.4,7015.0,476371.0,3122.0,131787.0,138950.0,3344.0,322.0,17855.0,4998.0,56427.0,13871.0,138022.0,815023.0,8925.0,325984.0,141743.0,242869.0,95128.0,173228.0,298018.0,367195.0,353920.0,14104.0,35764.0,1135202.0,14165.0,54815.0,1512.0,444798.0,421.6,1741.0,26740.0,775.2,14391.0,253.8,16295.0,604.0,13118.0,799.0,260.0,407.0,3216.0,14503.0,78517.0,47497.0,682876.0,1686652.0,12793.0,2307580.0,150385.0,5798.0,4727.0,778.4,1879.0,794.0,333.0,22175.0,2289.0,34595.0,645.0,91578.0,262064.0,1385.0,116388.0,802856.0,58103.0,1637.0,16578.0,21415.0,615.0,292.6,1660.8,3793.8,393.0,2312.0,172.0,237.0,9777.0
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,61152.0,17934.0,3452882.0,255347.0,58512.0,27834.0,61231.0,126230.0,4356340.0,3004343.0,165858.0,245955.0,34987.0,998632.0,38788.0,9399.0,195661.0,4238265.0,1631111.0,42296.0,46054.0,2199864.0,888135.0,3551.0,70256.0,28379.0,7296.0,1872.0,42113497.0,23366.0,12322625.0,1073238.0,4720.0,107400.0,23054498.0,9083.0,176480.0,15214513.0,6924194.0,30105.0,153366.0,1140219.0,616899.0,1334304.0,548512.0,1981782.0,180696.0,7825.0,2296818.0,63165.0,20217.0,203236.0,357184.0,28884.0,2858.0,568880.0,12916.0,93473.0,51422.0,120608.0,1939396.0,418029.0,387535.0,418858.0,1455722.0,114902.0,303152.0,1364419.0,1639974.0,711629.0,36977.0,146841.0,12719843.0,740627.0,334446.0,20552.0,1775959.0,766.0,13500.0,52411.0,1316.0,34651.0,1189.0,188341.0,7442.0,42361.0,844.0,861.0,5562.0,6728.0,17249.0,164845.0,93328.0,3325447.0,5001965.0,161894.0,1227048.0,170480.0,7809.0,29751.0,13197.0,18325.0,2903.0,89925.0,11283.0,5018.0,158281.0,798335.4,752569.0,630995.0,5605.0,329492.0,1429010.0,777891.0,8185.0,795943.0,56144.0,12092.0,3003.0,1132.0,9329.0,41729.0,4226.0,11585.0,617.0,180081.0
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,52165.0,9719.0,2235739.0,12432.0,19992.0,33631.0,29237.0,72079.0,295779.0,1318723.0,65205.0,25206.0,110671.0,303787.0,17813.0,8626.6,203345.0,4425365.0,1120979.0,27472.0,20202.0,942507.0,19137.0,7861.6,9556.0,12368.0,11122.0,3267.6,12675211.0,7873.0,9605207.0,192691.0,2391.0,47246.0,2277928.0,6739.0,292258.0,6542922.0,3497547.0,20998.0,43671.0,135251.0,218045.0,146646.0,232168.0,1700073.0,88545.0,2744.4,60316.0,18300.0,12556.0,255629.0,82999.0,7743.0,4616.0,325128.0,26866.0,62935.0,34676.0,136110.0,2070210.0,218747.0,637079.0,371587.0,948145.0,72658.0,127892.0,940708.0,1007248.0,547463.0,29131.0,91409.0,7800626.0,408140.0,221377.0,8959.0,1386401.0,352.0,4629.4,8571.0,918.0,22294.0,576.0,70578.0,2791.0,21229.0,570.0,2448.0,1953.0,7717.0,5217.0,358869.0,162084.0,1820533.0,7161062.0,527120.0,471933.0,171408.0,4409.0,866.0,2640.0,4113.0,14383.0,106868.0,607.0,5369.0,95343.0,301.0,530580.0,602659.0,2794.0,375797.0,1117900.0,1143238.0,4360.0,1571475.0,452365.0,5183.0,1529.0,2412.4,719.0,1711.0,278.0,265.0,219.0,64992.0
RH41_SOFT_TISSUE,259620.0,60661.0,600030.0,37099.0,75885.0,67507.0,59382.0,123015.0,68295.0,4444518.0,178044.0,8361.0,1345464.0,6630.0,53532.0,23783.0,810751.0,83595229.0,2068814.0,84098.0,45007.0,1435840.0,19631.0,15632.6,55080.0,79183.0,13116.0,8846.0,21896704.0,137298.0,19430833.0,335595.0,6378.0,87813.0,6462845.0,6314.0,539276.0,22700251.0,8119828.0,39707.0,64677.0,26856.0,502601.0,601307.0,356694.0,29966.0,564996.0,13065.0,8897607.0,2277433.0,18288.0,560363.0,189019.0,17026.0,7323.0,687967.0,119277.0,174685.0,240940.0,1436479.0,3750516.0,978165.0,6223768.0,991539.0,3594542.0,625240.0,610436.0,5056410.0,5655499.0,2650408.0,99809.0,289213.0,9282168.0,780212.0,1041233.0,15039.0,828067.0,845.0,11661.0,36248.0,977.0,58831.0,3987.0,218220.0,12902.0,81193.0,5053.0,8257.0,2696.0,23239.0,666.0,1821204.0,219030.0,3692481.0,5545252.0,168840.0,4266361.0,694537.0,6029.0,7949.0,853.0,8299.0,951.0,1546.0,12655.0,3528.0,602704.0,6929679.0,109439.0,1229813.0,27018.0,219940.0,693093.0,178847.0,4875.0,106421.0,199910.0,5011.0,1255.0,4535.6,7793.6,621.0,496.0,693.0,453.0,29656.0
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,21784.8,9477.0,210065.0,39288.2,22479.0,12274.0,34486.0,30175.0,78734.0,1224312.0,60137.0,6928.0,8439.2,9517.0,4317.0,6475.2,91785.0,4300921.0,322279.0,11154.0,9214.0,456693.0,5854.0,5834.0,6349.0,35826.2,9583.6,7421.4,1554624.0,7837.0,2805009.0,59911.0,1540.8,65542.0,803306.0,5375.0,5801.0,3141085.0,2591092.0,50952.0,31171.2,25664.0,57783.0,60510.0,87059.0,44057.0,45197.0,2563.0,68233.0,8798.0,2626.0,152110.0,128045.0,5807.0,5773.0,121709.0,51168.0,107507.0,14273.0,85895.0,975834.0,86812.0,89063.0,314251.0,426869.0,110670.0,103807.0,285196.0,310324.0,452862.0,21805.0,73153.0,1735072.0,25356.0,62906.0,2672.0,339109.0,302.0,1376.6,9186.0,849.6,10297.0,463.0,28757.0,922.0,8421.0,439.0,1334.0,525.0,4922.0,4177.0,87237.0,23643.0,967078.0,3247299.0,808474.0,306829.0,85252.0,6066.0,399.0,1065.0,737.0,418.0,281.0,4247.0,1101.0,56964.0,113756.8,225167.0,636813.0,3445.0,184223.0,2556312.0,69269.0,1822.0,930903.0,15422.0,3292.0,195.0,1627.8,8644.8,396.0,226.0,168.0,290.0,8765.0
MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,16213.8,5325.0,3356246.0,104370.0,13854.0,10144.0,48724.0,41261.0,17230.0,978345.0,39030.0,3634.0,25389.0,61523.2,26701.0,5693.2,174359.0,17483005.0,293277.0,29102.0,6019.0,410972.0,7635.0,3496.6,43625.0,75209.0,8185.0,2984.0,8788163.0,12122.0,2257851.0,90989.0,3015.8,142237.0,3411958.0,3401.0,12384.0,7852781.0,2125940.0,12545.0,78019.6,8584.0,109430.0,182835.0,140724.0,3344.0,134633.0,3248.0,1159290.0,84846.0,23125.2,249085.0,135227.0,7851.0,3136.0,40622.0,52089.0,47571.0,25780.0,36193.0,1206614.0,79726.0,869973.0,325571.0,848187.0,112179.0,150319.0,553804.0,600877.0,326280.0,16778.0,42142.0,4406509.0,152423.0,292121.0,5541.0,159909.0,388.0,3075.0,11265.0,1744.0,16660.0,279.0,59885.0,2828.0,20257.0,918.0,467.0,355.0,7983.0,5270.0,220325.0,35121.0,1701458.0,4220851.0,334252.0,152314.0,137604.0,6650.0,2573.0,946.0,2483.0,588.0,125.0,9921.0,2103.0,71418.0,4772.0,449101.0,152673.0,3254.0,583414.0,5682719.0,369808.0,18612.0,281205.0,113359.0,9540.0,464.0,1395.0,1190.0,3686.0,752.0,2356.0,1004.0,3336.0
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,24525.0,6717.0,33307.0,95122.0,4094.0,18092.0,40497.0,34176.6,48052.0,306720.0,22561.0,2491.0,21978.0,2987.0,13283.0,6111.0,150410.0,16910929.0,542535.0,23289.0,27457.0,674093.0,11669.0,1081.0,12893.0,182817.0,7409.0,5235.0,2686371.0,5377.2,1381974.0,111137.0,1179.0,92572.0,862135.0,2658.0,10799.0,5494088.0,1394289.0,22269.4,32741.2,17073.0,65491.0,106330.0,124989.0,9991.0,101514.0,4707.0,723782.0,23828.0,6642.4,303913.0,32478.0,5420.0,8106.0,97659.0,60566.0,96577.0,40173.0,43779.0,990656.0,114104.0,1412991.0,302406.0,724970.0,132845.0,246398.0,772889.0,713580.0,568966.0,25099.0,119020.0,2674004.0,198813.0,304194.0,4659.0,22495.0,305.0,1286.0,6167.0,842.0,13209.0,200.8,42686.0,1252.0,19586.0,588.0,661.0,771.0,7513.0,575.0,187966.0,35595.0,1298993.0,1758327.0,354928.0,583284.0,103460.0,6381.0,19819.0,952.0,2965.0,497.0,419.0,12770.0,512.0,55460.0,1014.0,189816.0,395226.0,4112.0,362809.0,412965.0,133567.0,1949.0,85890.0,91297.0,2062.0,224.0,742.0,2210.0,11476.0,3579.0,3220.0,657.0,2179.0
KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8259.6,14143.0,578652.0,75275.0,2760.0,19971.4,36734.0,26222.0,8116.0,150774.0,8120.0,2605.0,16013.0,9164.0,13469.4,4130.8,61109.0,12436240.0,24794.0,25382.0,7440.0,83386.0,3147.0,4421.2,9222.0,101116.0,5629.0,1266.0,4976458.0,6746.0,367365.0,21934.0,969.4,76306.8,266232.0,5836.0,19020.4,3710185.0,1477210.0,9531.0,38293.0,10562.8,66524.0,80660.0,54495.0,39152.0,56150.0,2138.4,548164.0,4922.0,12985.4,104209.0,62872.0,6400.8,1208.0,15901.0,25410.0,21531.0,13218.0,22117.0,179120.0,24938.0,761945.0,250064.0,375811.0,140367.0,104913.0,330995.0,319437.0,169472.0,7801.0,35864.0,892344.0,54229.0,214365.0,2641.0,103937.0,334.8,401.0,6806.0,1649.0,7154.0,165.6,22371.0,1275.2,10651.0,811.0,768.6,170.0,4651.0,1302.4,82704.0,20441.0,572610.0,1751759.0,63493.0,169496.0,57866.0,4474.0,2767.0,3197.0,1553.4,1071.2,277.0,33697.0,288.2,58750.0,1069.0,66163.0,53264.0,4151.0,85500.0,312538.0,145603.0,1051.0,138714.0,70751.0,8299.0,290.6,2884.0,41323.0,68477.0,6238.0,46255.0,442.8,4611.6
HS698T_LARGE_INTESTINE,35176.0,14001.0,162389.0,45340.0,11358.0,6125.0,97875.0,126287.0,13436.0,1119670.0,35698.0,7318.2,21793.0,24482.0,14771.0,11600.2,85875.0,167701632.0,536431.0,53057.0,24056.0,555245.0,3363.0,3874.0,43132.0,238519.0,21889.0,7883.0,16728642.0,187564.0,2094655.0,111099.0,1916.0,74649.0,2581787.0,4546.6,24870.0,16746413.0,6033450.0,87259.0,112512.0,6265.0,142560.0,550207.0,573139.0,216139.0,576368.0,16042.0,13211641.0,218000.0,106441.8,165315.0,48225.0,10801.0,5546.0,186838.0,232838.0,227880.0,317757.0,359830.0,1970187.0,480737.0,5006044.0,1998502.0,5493368.0,1161694.0,1028538.0,6941058.0,7793171.0,3635761.0,151344.0,430751.0,7730512.0,363081.0,424618.0,29860.0,250938.0,554.0,451.0,74775.0,1186.0,94035.0,2387.0,235836.0,12956.0,108855.0,4340.0,22288.0,1261.0,36689.0,2918.0,1966387.0,312765.0,5150013.0,4761780.0,705164.0,3460697.0,976079.0,6214.0,4683.0,5471.0,13542.0,9713.0,17053.0,4651.0,151.0,898922.0,14407.0,462995.0,763588.0,50321.0,989671.0,2154295.0,431943.0,12747.0,178833.0,209219.0,8645.0,1019.0,390.0,638.0,5604.0,3396.0,1856.0,246.0,20870.0
UACC893_BREAST,24060.0,35445.0,77250.0,17494.0,6610.0,12063.0,38549.8,23882.2,38500.0,242821.0,15693.0,11275.0,2680.0,4351.0,16344.0,5377.4,420112.0,6645888.0,490790.0,11076.0,5560.0,607518.0,15326.0,5466.2,8026.0,24176.0,3584.0,1292.4,1734473.0,15040.0,3217666.0,70284.0,2255.4,60867.0,698219.0,5603.0,9319.0,3224347.0,1616418.0,22908.0,44046.8,29250.0,48090.0,102824.0,45945.0,13131.0,44288.0,3659.0,2660.0,121893.0,2874.0,98043.0,84673.4,5162.6,4279.0,160619.0,204546.0,279957.0,97627.0,43344.0,95013.0,216901.0,532317.0,2729148.0,1611959.0,178745.0,272608.0,947148.0,2080161.0,1422852.0,124456.0,124615.0,950770.0,3664.0,109181.0,2228.0,114719.0,347.2,771.0,17853.0,1020.0,6236.0,232.4,25088.0,1584.0,5129.0,328.0,1135.0,802.2,5774.0,2393.6,87401.0,11166.0,1418497.0,2101641.0,872881.0,586723.0,60089.0,11059.0,1918.0,655.0,1184.0,473.0,4606.0,3473.0,916.0,40859.0,562408.0,118079.0,98115.0,9832.0,410049.0,2590794.0,142383.0,13782.0,23845.0,60645.0,1940.0,442.4,738.0,25396.0,230593.0,100256.0,259962.0,360.0,4106.0
MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3926.0,10004.0,133085.0,71511.0,3822.0,81045.0,41845.0,45745.6,90329.0,241126.0,14235.0,3962.0,5654.0,13784.0,15243.2,5236.0,48201.0,13848407.0,875016.0,12638.0,26852.0,604073.0,8125.0,4530.8,5881.0,137856.0,15896.0,1858.8,5467239.0,4498.0,5415117.0,119614.0,2430.0,56586.0,440388.0,7829.2,16284.0,3648178.0,3791223.0,47887.0,46266.0,51174.0,76539.0,58964.0,53494.0,43811.0,68935.0,1080.0,575889.0,14747.0,21455.2,197415.0,51192.0,8806.6,4844.0,110388.0,73232.0,70315.0,32428.0,91501.0,1508774.0,132107.0,820269.0,288150.0,1131230.0,130720.0,159130.0,702292.0,760611.0,443057.0,19093.0,82672.0,3210634.0,176575.0,148917.0,6636.0,290025.0,239.0,132.0,34536.0,1120.0,15359.0,335.0,26856.0,1091.0,18305.0,665.0,1199.0,918.0,16842.0,1625.0,195167.0,77705.0,1573120.0,2785321.0,78349.0,1362813.0,66335.0,5349.0,3572.0,1608.0,1126.0,2391.0,29697.0,13272.0,69.0,96287.0,11279.8,188864.0,637772.0,3810.0,149664.0,232791.0,80057.0,3793.0,115656.0,95104.0,3549.0,336.0,1459.0,4515.0,18362.0,1452.0,8429.0,88.0,8839.0
CHP126_AUTONOMIC_GANGLIA,8330.6,9663.0,243917.0,162135.0,6113.0,27146.0,25872.0,17836.8,29953.0,561923.0,31556.0,9938.0,59509.0,11950.2,16710.0,8307.0,162430.0,2090162.0,659925.0,36392.6,14019.0,381991.0,8969.0,8332.6,5423.0,21146.0,5914.0,3063.8,1642166.0,6066.0,2394108.0,114636.0,1523.0,94508.0,9645410.0,4458.0,14569.0,1015719.0,800888.0,88657.0,37129.8,10134.0,49200.0,32790.0,18140.0,2225.0,25906.0,2704.4,240734.0,603314.0,5038.0,146059.0,52712.0,5606.8,1544.0,22211.0,34966.0,27977.0,8369.0,37073.0,701850.0,25635.0,405838.0,91115.0,284752.0,42800.0,74689.0,145536.0,162352.0,118829.0,6247.0,16500.0,1366102.0,65256.0,83835.0,1262.0,249061.0,106.0,90.0,98267.0,727.4,3772.0,222.6,8239.0,529.0,3475.0,243.0,99.0,409.0,1545.0,1081.0,149578.0,7585.0,578652.0,1172712.0,156297.0,1059205.0,63811.0,6148.0,5685.0,12.0,676.0,3096.0,4590.0,12046.0,139.0,17154.0,2545.0,53756.0,255803.0,1586.0,23690.0,32484.0,5688.0,2145.6,15748.0,4393.0,202.0,453.4,1133.6,6413.4,698.0,227.0,179.0,214.0,5234.0
COLO680N_OESOPHAGUS,59407.0,135804.0,224911.0,176696.0,74791.0,26570.0,98728.0,338074.0,55301.0,3848605.0,208924.0,4998.0,18079.0,11625.0,135844.0,30664.0,1084209.0,90571294.0,2173009.0,161968.0,167625.0,3109740.0,18037.0,2700.0,104245.0,42518.0,8789.0,7744.0,47018561.0,108188.0,17122853.0,709632.0,5988.0,104249.0,1198077.0,32309.0,2523495.0,27173097.0,7276536.0,129195.0,105669.0,30011.0,643259.0,754550.0,535795.0,115652.0,832770.0,12571.0,20407847.0,4376774.0,632944.0,482967.0,424020.0,40757.0,17608.0,488192.0,258701.0,251212.0,338258.0,328296.0,2669314.0,959878.0,5743345.0,1826193.0,5310404.0,711609.0,864051.0,5890625.0,7259620.0,3231096.0,173677.0,399039.0,11239367.0,922547.0,1237974.0,27799.0,837251.0,704.0,4882.0,411368.0,1577.0,95239.0,3733.0,321502.0,12481.0,109640.0,6264.0,15890.0,2618.0,46418.0,64450.0,1587165.0,252590.0,6546197.0,5461872.0,298587.0,7869124.0,1129060.0,8054.0,26514.0,3854.0,31175.0,8263.0,5214.0,16242.0,1035.4,1030764.0,4059910.0,1144846.0,2239914.0,41370.0,1817682.0,3015505.0,429375.0,18965.0,610879.0,148795.0,21994.0,2681.0,919.0,820.0,601.0,121.0,923.0,596.0,85285.0
COLO678_LARGE_INTESTINE,23570.0,30548.0,68501.0,216207.2,29084.0,13970.0,81928.0,134955.0,39492.0,1683549.0,95923.0,9058.0,10804.0,10146.0,39394.8,7789.0,470297.0,125155269.0,849430.0,92616.0,69927.0,2046767.0,18866.0,1715.0,107290.0,80395.0,11302.0,5284.0,12991488.0,114625.0,4783673.0,283519.0,5656.0,113662.0,2121302.0,2100.0,41931.0,25663800.0,8788371.0,71456.0,101518.0,25941.0,407635.0,533496.0,505781.0,57693.0,891039.0,11778.0,9248923.0,572603.0,8377.0,178269.0,166725.0,5344.0,4198.0,108792.0,330319.0,215839.0,315282.0,225804.0,2004028.0,365580.0,5723317.0,1652000.0,4257737.0,1154611.0,1004754.0,5698172.0,6226095.0,3464670.0,144889.0,413111.0,5706858.0,304473.0,1833023.0,27877.0,862124.0,856.0,969.0,225710.0,1707.0,78968.0,1106.0,216022.0,9414.0,125993.0,1420.0,15223.0,1171.0,39798.0,28715.0,1634923.0,351462.0,4829765.0,5656376.0,2069329.0,3237705.0,688510.0,7266.0,8043.0,12992.0,11704.0,5944.0,26469.0,6003.0,128.0,954350.0,14186.0,615700.0,1190350.0,38419.0,1035693.0,2418883.0,1653473.0,12558.0,188690.0,263403.0,11131.0,2370.0,1930.0,1847.0,4594.0,1509.0,2499.0,120.0,38393.0
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,15629.0,56695.0,2586528.0,129861.0,56706.0,90021.0,36242.0,162043.0,1109606.0,3452805.0,267392.0,145235.0,57535.0,116238.0,32351.8,7754.0,793941.0,5903739.0,2660078.0,66840.0,152242.0,5928649.0,126493.0,13360.0,4509.0,3087706.0,120862.0,6235.0,17303117.0,12065.0,21374949.0,498388.0,11057.0,118816.0,2968239.0,19853.0,55146.0,2563989.0,4735238.0,19214.0,113548.4,607518.0,568777.0,47218.0,119253.0,457922.0,37482.0,1006.0,1094974.0,607545.0,8177.0,506815.0,614764.0,12951.0,7064.0,279609.0,46225.0,149815.0,51727.0,131405.0,2179812.0,496794.0,4338696.0,213794.0,751802.0,82628.0,210205.0,1020869.0,1175203.0,663147.0,26479.0,90527.0,8502627.0,769357.0,61682.0,6865.0,904661.0,331.0,6675.0,72102.0,2059.0,19688.0,342.0,61090.0,2088.0,21956.0,360.0,148.0,17416.0,2849.0,977.0,758980.0,87730.0,2492866.0,4471376.0,619580.0,4035189.0,181652.0,5886.0,34429.0,243.0,3071.0,2720.0,10440.0,9948.0,583.0,85658.0,312641.0,909883.0,869181.0,4727.0,871292.0,5913841.0,589911.0,35709.0,1213049.0,704395.0,14412.0,956.0,1247.0,11338.0,50652.0,6078.0,11450.0,365.0,88924.0
CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,37963.0,24437.0,6419760.0,154370.2,45388.0,104225.0,43127.0,114690.0,1591704.0,3838312.0,264981.0,134924.0,63303.0,530212.0,57151.4,9572.0,119176.0,3808355.0,1586686.0,105576.2,97249.0,2784308.0,362210.0,23963.0,15452.0,661357.0,301826.0,8325.0,39944867.0,11639.0,12362424.0,523120.0,4287.0,69155.0,1087911.0,7379.0,44147.0,4667941.0,3016203.0,42203.0,17522.0,602590.0,1466818.0,53127.0,371430.0,1026684.0,213849.0,2674.0,1340553.0,103596.0,11395.4,819020.0,546172.0,27565.0,9738.0,478697.0,20482.0,126570.0,52034.0,85489.0,2682166.0,675658.0,973665.0,528684.0,2285235.0,136015.0,240094.0,1960227.0,2745890.0,812952.0,52425.0,158627.0,16443674.0,1350675.0,805902.0,14897.0,958582.0,389.0,1678.0,60916.0,1352.0,26096.0,2781.0,333704.0,17356.0,17894.0,346.0,856.0,8514.0,5288.0,23148.0,722679.0,88406.0,4191062.0,5119525.0,513209.0,2567564.0,181803.0,5326.0,6614.0,621.0,5725.0,253.0,973.0,12972.0,997.0,190113.0,3534.0,1199039.0,273098.0,14080.0,989442.0,7652892.0,1065150.0,37197.0,2620937.0,169993.0,39732.0,7674.0,1096.0,3261.0,9153.0,2294.0,5082.0,433.0,84658.0
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5883.0,4996.0,31997.0,30921.0,2334.0,53281.0,33172.0,32757.0,120022.0,178815.0,4070.0,2914.0,5031.0,2685.0,17632.4,7448.6,204645.0,2240645.0,908169.0,30329.0,16889.0,846093.0,7847.0,8646.0,8919.4,40892.0,25689.0,1554.0,4128481.0,7069.0,3319728.0,179632.0,1478.4,77003.0,2443725.0,6049.0,17942.0,1413183.0,547019.0,12753.0,25792.8,76957.0,72985.0,45614.0,11718.0,11447.0,8121.0,2708.6,299191.0,53188.0,12182.8,59682.0,108198.0,5518.8,1999.0,25497.0,60329.0,47220.0,7440.0,91725.0,1220161.0,62994.0,475407.0,48993.0,307846.0,24581.0,77890.0,166904.0,185467.0,95139.0,3196.0,15103.0,1107630.0,117522.0,52105.0,778.0,58085.0,236.0,135.0,39473.0,756.2,4368.0,257.2,9260.0,283.0,5342.0,1155.0,267.0,430.0,1100.0,1728.0,67907.0,35141.0,3134767.0,2056817.0,82936.0,313004.0,41949.0,6093.0,36648.0,836.8,1132.0,422.0,5571.0,11359.0,297.0,38528.0,4759.0,119755.0,562643.0,2895.0,78676.0,336892.0,39423.0,1287.0,18516.0,7153.0,316.0,41.0,1101.6,751.0,6027.0,719.0,1051.0,790.0,3713.0
CAL54_KIDNEY,38629.0,69412.0,96190.0,180865.0,23709.0,60242.0,61880.0,156624.0,38041.0,1358219.0,71047.0,2793.0,54316.0,35950.0,80123.0,11930.0,484891.0,173428907.0,1343830.0,69339.0,80777.0,1787566.0,13711.0,10265.0,80530.0,57840.0,34560.0,11191.0,26504017.0,102714.0,8300448.0,341909.0,11005.0,68604.0,3155650.0,22915.0,158885.0,54390891.0,9873092.0,93093.0,145862.0,30984.0,267983.0,734525.0,689787.0,67583.0,988065.0,18270.0,8885928.0,93196.0,66913.0,257197.0,210104.0,27064.0,5200.0,378132.0,347366.0,811131.0,409862.0,271639.0,3249377.0,26980.0,12409369.0,2814728.0,1741582.0,4027458.0,3583804.0,9076358.0,9835734.0,9882279.0,353628.0,949779.0,3332429.0,25520.0,429744.0,33260.0,488573.0,2139.0,10429.0,73676.0,1351.0,72487.0,4022.0,192275.0,14941.0,119578.0,969.0,17054.0,3866.0,57008.0,6535.0,4317190.0,561004.0,7182738.0,7538680.0,156601.0,2193020.0,887869.0,6214.0,16661.0,12504.0,23689.0,1603.0,44216.0,6978.0,4489.2,1924878.0,7169496.0,1175357.0,474434.0,25287.0,2022441.0,1104816.0,304113.0,9701.0,224031.0,77705.0,9305.0,1531.0,619.0,1185.0,7877.0,2801.0,3564.0,228.0,53269.0
